[Thu Mar 23 09:38:41.394441 2017] [:error] [pid 19052] [client 124.193.224.10:51024] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 09:39:00.065260 2017] [:error] [pid 19574] [client 124.193.224.10:51033] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/create
[Thu Mar 23 09:46:02.636608 2017] [:error] [pid 20694] [client 124.202.214.58:51770] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/create
[Thu Mar 23 10:07:14.259324 2017] [:error] [pid 19575] [client 124.193.224.10:51368] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:07:14.749971 2017] [:error] [pid 21164] [client 124.193.224.10:51369] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:08:14.393823 2017] [:error] [pid 21169] [client 124.193.224.10:51391] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:13:57.750419 2017] [:error] [pid 21284] [client 124.193.224.10:51449] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:14:53.700853 2017] [:error] [pid 21282] [client 124.193.224.10:51465] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:20:10.600054 2017] [:error] [pid 21314] [client 106.38.95.66:2999] PHP Notice:  date_default_timezone_set(): Timezone ID 'Asia/chongqing' is invalid in /www/survey/frontend/web/assets/e98d0a78/js/php/controller.php on line 4, referer: http://b.suoxinmr.com/task/create
[Thu Mar 23 10:20:16.094060 2017] [:error] [pid 21314] [client 106.38.95.66:2999] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:20:16.481021 2017] [:error] [pid 21319] [client 106.38.95.66:3003] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:20:17.017789 2017] [:error] [pid 21310] [client 106.38.95.66:3004] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150
[Thu Mar 23 10:20:19.818475 2017] [:error] [pid 21311] [client 106.38.95.66:3005] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150
[Thu Mar 23 10:20:23.660070 2017] [:error] [pid 21293] [client 106.38.95.66:3006] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150
[Thu Mar 23 10:20:33.004378 2017] [:error] [pid 21313] [client 106.38.95.66:3009] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:20:33.349167 2017] [:error] [pid 21270] [client 106.38.95.66:3010] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
[Thu Mar 23 10:20:33.670382 2017] [:error] [pid 21312] [client 106.38.95.66:3015] PHP Fatal error:  Can't use function return value in write context in /www/survey/frontend/models/ProjectForm.php on line 150, referer: http://b.suoxinmr.com/project/index
